CODIGO_ACCIDENTE,FECHA,VEHICULO,CLASE,SERVICIO,MODALIDAD,ENFUGA
4401954,12/01/2015,4401954-1,7.0,2.0,4.0,N
4401954,12/01/2015,4401954-2,5.0,2.0,11.0,N
4401956,12/01/2015,4401956-2,5.0,2.0,11.0,N
4401957,12/01/2015,4401957-1,1.0,2.0,5.0,N
4401957,12/01/2015,4401957-2,1.0,2.0,5.0,N
4401960,12/01/2015,4401960-1,2.0,2.0,4.0,N
4401965,12/01/2015,4401965-1,1.0,2.0,5.0,N
4401975,12/01/2015,4401975-1,1.0,2.0,5.0,N
4401981,12/01/2015,4401981-2,1.0,2.0,5.0,N
4401983,12/01/2015,4401983-1,2.0,2.0,4.0,N
4401983,12/01/2015,4401983-2,7.0,2.0,4.0,N
4401988,12/01/2015,4401988-1,3.0,2.0,4.0,N
4401988,12/01/2015,4401988-2,2.0,2.0,4.0,N
4401987,12/01/2015,4401987-2,1.0,2.0,5.0,N
4401996,12/01/2015,4401996-2,2.0,2.0,4.0,N
4402005,12/01/2015,4402005-1,1.0,2.0,5.0,N
4402007,12/01/2015,4402007-1,1.0,2.0,5.0,N
4402006,12/01/2015,4402006-1,7.0,2.0,4.0,N
4402006,12/01/2015,4402006-2,5.0,2.0,2.0,N
4402011,12/01/2015,4402011-1,2.0,2.0,4.0,N
4402031,12/01/2015,4402031-1,2.0,2.0,10.0,N
4402046,12/01/2015,4402046-1,1.0,2.0,5.0,N
4402046,12/01/2015,4402046-2,1.0,2.0,5.0,N
4404748,12/01/2015,4404748-1,4.0,2.0,11.0,N
4402002,13/01/2015,4402002-1,7.0,2.0,4.0,N
4402008,13/01/2015,4402008-1,4.0,2.0,11.0,N
4402008,13/01/2015,4402008-2,8.0,2.0,11.0,N
4402014,13/01/2015,4402014-1,2.0,2.0,10.0,N
4402017,13/01/2015,4402017-1,1.0,2.0,4.0,N
4402016,13/01/2015,4402016-1,1.0,2.0,5.0,N
4402019,13/01/2015,4402019-2,2.0,2.0,10.0,N
4402018,13/01/2015,4402018-1,2.0,2.0,10.0,N
4402021,13/01/2015,4402021-1,5.0,2.0,8.0,N
4402025,13/01/2015,4402025-1,2.0,2.0,10.0,N
4402028,13/01/2015,4402028-1,2.0,2.0,10.0,N
4402032,13/01/2015,4402032-1,1.0,2.0,1.0,N
4402030,13/01/2015,4402030-2,1.0,2.0,5.0,N
4402035,13/01/2015,4402035-1,4.0,2.0,11.0,N
4402038,13/01/2015,4402038-1,1.0,2.0,5.0,N
4402045,13/01/2015,4402045-1,1.0,2.0,5.0,N
4402047,13/01/2015,4402047-1,1.0,2.0,5.0,N
4402044,13/01/2015,4402044-1,4.0,2.0,11.0,N
4402044,13/01/2015,4402044-2,1.0,2.0,5.0,N
4402044,13/01/2015,4402044-3,1.0,2.0,5.0,N
4402044,13/01/2015,4402044-4,1.0,2.0,5.0,N
4402051,13/01/2015,4402051-1,1.0,2.0,5.0,N
4402049,13/01/2015,4402049-1,1.0,2.0,5.0,N
4402049,13/01/2015,4402049-2,5.0,2.0,11.0,N
4402052,13/01/2015,4402052-2,3.0,2.0,10.0,N
4402053,13/01/2015,4402053-2,9.0,2.0,11.0,N
4402057,13/01/2015,4402057-2,1.0,2.0,5.0,N
4402055,13/01/2015,4402055-2,2.0,2.0,4.0,N
4402056,13/01/2015,4402056-1,8.0,2.0,11.0,N
4402058,13/01/2015,4402058-1,2.0,2.0,10.0,N
4402060,13/01/2015,4402060-2,7.0,2.0,4.0,N
4402065,13/01/2015,4402065-1,1.0,2.0,5.0,N
4402063,13/01/2015,4402063-2,1.0,2.0,5.0,N
4402033,13/01/2015,4402033-1,1.0,2.0,5.0,N
4402070,13/01/2015,4402070-1,4.0,2.0,11.0,N
4402073,13/01/2015,4402073-2,2.0,2.0,10.0,N
4402071,13/01/2015,4402071-1,2.0,2.0,4.0,N
4402071,13/01/2015,4402071-2,9.0,2.0,11.0,N
4402072,13/01/2015,4402072-1,2.0,2.0,4.0,N
4402074,13/01/2015,4402074-1,1.0,2.0,5.0,N
4402076,13/01/2015,4402076-1,4.0,2.0,11.0,N
4402077,13/01/2015,4402077-1,1.0,2.0,5.0,N
4402077,13/01/2015,4402077-2,4.0,2.0,11.0,N
4402083,13/01/2015,4402083-2,4.0,2.0,11.0,N
4402084,13/01/2015,4402084-2,1.0,2.0,5.0,N
4402086,13/01/2015,4402086-2,1.0,2.0,5.0,N
4402088,13/01/2015,4402088-1,2.0,2.0,10.0,N
4402090,13/01/2015,4402090-2,5.0,2.0,11.0,N
4402092,13/01/2015,4402092-1,2.0,2.0,10.0,N
4402094,13/01/2015,4402094-1,1.0,2.0,5.0,N
4402093,13/01/2015,4402093-1,5.0,2.0,11.0,N
4402095,13/01/2015,4402095-2,5.0,2.0,11.0,N
4402091,13/01/2015,4402091-1,5.0,2.0,11.0,N
4402098,13/01/2015,4402098-1,5.0,2.0,11.0,N
4402099,13/01/2015,4402099-1,5.0,2.0,11.0,N
4402099,13/01/2015,4402099-3,1.0,2.0,5.0,N
4402121,13/01/2015,4402121-1,2.0,2.0,10.0,N
4402130,13/01/2015,4402130-1,1.0,2.0,5.0,N
4402139,13/01/2015,4402139-1,3.0,2.0,7.0,N
4402145,13/01/2015,4402145-1,1.0,2.0,5.0,N
4402145,13/01/2015,4402145-2,2.0,2.0,10.0,N
4402150,13/01/2015,4402150-1,7.0,2.0,4.0,N
4402152,13/01/2015,4402152-2,7.0,2.0,4.0,N
4402039,14/01/2015,4402039-1,1.0,2.0,5.0,N
4402039,14/01/2015,4402039-2,1.0,2.0,5.0,N
4402085,14/01/2015,4402085-1,1.0,2.0,5.0,N
4402082,14/01/2015,4402082-3,1.0,2.0,5.0,N
4402097,14/01/2015,4402097-1,2.0,2.0,10.0,N
4402096,14/01/2015,4402096-2,4.0,2.0,11.0,N
4402102,14/01/2015,4402102-1,1.0,2.0,5.0,N
4402102,14/01/2015,4402102-2,4.0,2.0,10.0,N
4402744,14/01/2015,4402744-1,2.0,2.0,4.0,N
4402100,14/01/2015,4402100-1,8.0,2.0,11.0,N
4402100,14/01/2015,4402100-2,7.0,2.0,4.0,N
4402100,14/01/2015,4402100-3,7.0,2.0,4.0,N
4402100,14/01/2015,4402100-4,5.0,2.0,11.0,N
4402100,14/01/2015,4402100-5,1.0,2.0,5.0,N
4402100,14/01/2015,4402100-6,5.0,2.0,6.0,N
4402100,14/01/2015,4402100-7,7.0,2.0,4.0,N
4402111,14/01/2015,4402111-2,4.0,2.0,11.0,N
4402114,14/01/2015,4402114-2,3.0,2.0,4.0,N
4402115,14/01/2015,4402115-1,8.0,2.0,11.0,N
4402115,14/01/2015,4402115-2,8.0,2.0,11.0,N
4402112,14/01/2015,4402112-3,5.0,2.0,11.0,N
4402118,14/01/2015,4402118-2,1.0,2.0,5.0,N
4402119,14/01/2015,4402119-1,4.0,2.0,11.0,N
4402122,14/01/2015,4402122-2,5.0,2.0,11.0,N
4402124,14/01/2015,4402124-2,5.0,2.0,11.0,N
4402128,14/01/2015,4402128-2,1.0,2.0,5.0,N
4402128,14/01/2015,4402128-3,1.0,2.0,5.0,N
4402135,14/01/2015,4402135-2,4.0,2.0,11.0,N
4402132,14/01/2015,4402132-2,1.0,2.0,5.0,N
4402133,14/01/2015,4402133-2,2.0,2.0,4.0,N
4402137,14/01/2015,4402137-2,5.0,2.0,9.0,N
4402138,14/01/2015,4402138-1,1.0,2.0,5.0,N
4402141,14/01/2015,4402141-1,5.0,2.0,11.0,N
4402141,14/01/2015,4402141-2,1.0,2.0,5.0,N
4402143,14/01/2015,4402143-1,7.0,2.0,4.0,N
4402146,14/01/2015,4402146-1,3.0,2.0,4.0,N
4402146,14/01/2015,4402146-2,2.0,2.0,10.0,N
4402147,14/01/2015,4402147-1,2.0,2.0,10.0,N
4402147,14/01/2015,4402147-2,9.0,2.0,11.0,N
4402148,14/01/2015,4402148-1,2.0,2.0,10.0,N
4402148,14/01/2015,4402148-2,4.0,2.0,11.0,N
4402149,14/01/2015,4402149-2,4.0,2.0,11.0,N
4402154,14/01/2015,4402154-1,1.0,2.0,5.0,N
4402154,14/01/2015,4402154-2,5.0,2.0,11.0,N
4402156,14/01/2015,4402156-1,5.0,2.0,11.0,N
4402156,14/01/2015,4402156-2,4.0,2.0,11.0,N
4402155,14/01/2015,4402155-1,7.0,2.0,4.0,N
4402155,14/01/2015,4402155-2,4.0,2.0,11.0,N
4402157,14/01/2015,4402157-1,8.0,2.0,11.0,N
4402162,14/01/2015,4402162-1,1.0,2.0,5.0,N
4402160,14/01/2015,4402160-1,4.0,2.0,11.0,N
4402160,14/01/2015,4402160-2,4.0,2.0,11.0,N
4402161,14/01/2015,4402161-1,5.0,2.0,11.0,N
4402163,14/01/2015,4402163-1,2.0,2.0,10.0,N
4402168,14/01/2015,4402168-1,1.0,2.0,5.0,N
4402172,14/01/2015,4402172-1,5.0,2.0,11.0,N
4402194,14/01/2015,4402194-1,1.0,2.0,1.0,N
4402196,14/01/2015,4402196-1,1.0,2.0,5.0,N
4402231,14/01/2015,4402231-1,2.0,2.0,10.0,N
4402242,14/01/2015,4402242-2,3.0,2.0,4.0,N
4403584,14/01/2015,4403584-2,4.0,2.0,11.0,N
4402277,14/01/2015,4402277-2,2.0,2.0,10.0,N
4402288,14/01/2015,4402288-1,4.0,2.0,11.0,N
4402292,14/01/2015,4402292-1,1.0,2.0,5.0,N
4402291,14/01/2015,4402291-1,7.0,2.0,4.0,N
4402171,15/01/2015,4402171-1,1.0,2.0,5.0,N
4402176,15/01/2015,4402176-1,4.0,2.0,11.0,N
4402175,15/01/2015,4402175-1,2.0,2.0,10.0,N
4402177,15/01/2015,4402177-1,2.0,2.0,4.0,N
4402179,15/01/2015,4402179-1,2.0,2.0,4.0,N
4402179,15/01/2015,4402179-2,1.0,2.0,5.0,N
4402185,15/01/2015,4402185-2,1.0,2.0,5.0,N
4402188,15/01/2015,4402188-2,1.0,2.0,5.0,N
4408037,15/01/2015,4408037-1,2.0,2.0,10.0,N
4408037,15/01/2015,4408037-2,1.0,2.0,5.0,N
4402190,15/01/2015,4402190-1,1.0,2.0,5.0,N
4402198,15/01/2015,4402198-1,2.0,2.0,4.0,N
4402198,15/01/2015,4402198-2,5.0,2.0,6.0,N
4402202,15/01/2015,4402202-1,1.0,2.0,5.0,N
4402202,15/01/2015,4402202-2,2.0,2.0,7.0,N
4402205,15/01/2015,4402205-2,4.0,2.0,11.0,N
4402208,15/01/2015,4402208-2,1.0,2.0,5.0,N
4402210,15/01/2015,4402210-1,7.0,2.0,4.0,N
4402210,15/01/2015,4402210-2,4.0,2.0,11.0,N
4402212,15/01/2015,4402212-1,5.0,2.0,1.0,N
4402212,15/01/2015,4402212-2,1.0,2.0,5.0,N
4402214,15/01/2015,4402214-1,7.0,2.0,4.0,N
4402214,15/01/2015,4402214-2,5.0,2.0,11.0,N
4402215,15/01/2015,4402215-1,1.0,2.0,5.0,N
4402217,15/01/2015,4402217-2,5.0,2.0,11.0,N
4402219,15/01/2015,4402219-2,1.0,2.0,5.0,N
4402220,15/01/2015,4402220-1,2.0,2.0,10.0,N
4402223,15/01/2015,4402223-1,5.0,2.0,7.0,N
4402224,15/01/2015,4402224-2,5.0,2.0,11.0,N
4402226,15/01/2015,4402226-2,4.0,2.0,11.0,N
4402229,15/01/2015,4402229-2,9.0,2.0,11.0,N
4402227,15/01/2015,4402227-1,2.0,2.0,10.0,N
4402232,15/01/2015,4402232-2,2.0,2.0,4.0,N
4402233,15/01/2015,4402233-1,4.0,2.0,11.0,N
4402235,15/01/2015,4402235-2,2.0,2.0,10.0,N
4402236,15/01/2015,4402236-1,1.0,2.0,5.0,N
4402236,15/01/2015,4402236-2,2.0,2.0,10.0,N
4402239,15/01/2015,4402239-1,4.0,2.0,11.0,N
4402239,15/01/2015,4402239-2,4.0,2.0,11.0,N
4402241,15/01/2015,4402241-1,4.0,2.0,11.0,N
4402241,15/01/2015,4402241-2,4.0,2.0,11.0,N
4402240,15/01/2015,4402240-2,4.0,2.0,10.0,N
4402243,15/01/2015,4402243-2,5.0,2.0,11.0,N
4402245,15/01/2015,4402245-2,4.0,2.0,1.0,N
4402249,15/01/2015,4402249-1,1.0,2.0,5.0,N
4402255,15/01/2015,4402255-1,4.0,2.0,11.0,N
4402258,15/01/2015,4402258-1,7.0,2.0,10.0,N
4402258,15/01/2015,4402258-2,3.0,2.0,4.0,N
4402267,15/01/2015,4402267-1,7.0,2.0,4.0,N
4402272,15/01/2015,4402272-1,2.0,2.0,10.0,N
4402275,15/01/2015,4402275-1,2.0,2.0,10.0,N
4402293,15/01/2015,4402293-1,7.0,2.0,4.0,N
4402293,15/01/2015,4402293-2,2.0,2.0,4.0,N
4402296,15/01/2015,4402296-2,1.0,2.0,5.0,N
4402297,15/01/2015,4402297-2,2.0,2.0,10.0,N
4402305,15/01/2015,4402305-1,3.0,2.0,4.0,N
4402309,15/01/2015,4402309-1,2.0,2.0,4.0,N
4402314,15/01/2015,4402314-1,1.0,2.0,5.0,N
4402364,15/01/2015,4402364-2,8.0,2.0,5.0,N
4402409,15/01/2015,4402409-2,1.0,2.0,5.0,N
4402460,15/01/2015,4402460-2,1.0,2.0,5.0,N
4403203,15/01/2015,4403203-1,2.0,2.0,10.0,N
4403203,15/01/2015,4403203-2,1.0,2.0,5.0,N
4402206,16/01/2015,4402206-1,1.0,2.0,5.0,N
4402206,16/01/2015,4402206-2,1.0,2.0,5.0,N
4402248,16/01/2015,4402248-1,2.0,2.0,4.0,N
4402251,16/01/2015,4402251-1,2.0,2.0,4.0,N
4402252,16/01/2015,4402252-1,2.0,2.0,10.0,N
4402254,16/01/2015,4402254-2,2.0,2.0,10.0,N
4402256,16/01/2015,4402256-1,5.0,2.0,11.0,N
4402256,16/01/2015,4402256-4,7.0,2.0,4.0,N
4402261,16/01/2015,4402261-1,1.0,2.0,5.0,N
4402259,16/01/2015,4402259-1,2.0,2.0,10.0,N
4402268,16/01/2015,4402268-1,1.0,2.0,5.0,N
4402270,16/01/2015,4402270-1,2.0,2.0,10.0,N
4402273,16/01/2015,4402273-2,2.0,2.0,4.0,N
4402280,16/01/2015,4402280-1,1.0,2.0,5.0,N
4402280,16/01/2015,4402280-2,1.0,2.0,5.0,N
4402283,16/01/2015,4402283-2,4.0,2.0,11.0,N
4402287,16/01/2015,4402287-1,7.0,2.0,4.0,N
4402289,16/01/2015,4402289-2,4.0,2.0,11.0,N
4402295,16/01/2015,4402295-1,7.0,2.0,4.0,N
4402294,16/01/2015,4402294-1,2.0,2.0,10.0,N
4402294,16/01/2015,4402294-2,4.0,2.0,11.0,N
4402300,16/01/2015,4402300-1,1.0,2.0,5.0,N
4402301,16/01/2015,4402301-2,2.0,2.0,10.0,N
4402302,16/01/2015,4402302-1,5.0,2.0,11.0,N
4402302,16/01/2015,4402302-2,1.0,2.0,5.0,N
4402303,16/01/2015,4402303-2,7.0,2.0,4.0,N
4402304,16/01/2015,4402304-1,8.0,2.0,11.0,N
4402308,16/01/2015,4402308-1,1.0,2.0,5.0,N
4402307,16/01/2015,4402307-1,4.0,2.0,11.0,N
4402307,16/01/2015,4402307-2,1.0,2.0,5.0,N
4402306,16/01/2015,4402306-2,1.0,2.0,5.0,N
4402311,16/01/2015,4402311-1,1.0,2.0,5.0,N
4402311,16/01/2015,4402311-2,4.0,2.0,11.0,N
4402313,16/01/2015,4402313-2,1.0,2.0,5.0,N
4402315,16/01/2015,4402315-2,2.0,2.0,10.0,N
4402316,16/01/2015,4402316-1,1.0,2.0,5.0,N
4402316,16/01/2015,4402316-2,9.0,2.0,11.0,N
4402318,16/01/2015,4402318-2,5.0,2.0,10.0,N
4402320,16/01/2015,4402320-1,7.0,2.0,4.0,N
4402320,16/01/2015,4402320-2,4.0,2.0,11.0,N
4402321,16/01/2015,4402321-2,2.0,2.0,10.0,N
4402325,16/01/2015,4402325-1,4.0,2.0,11.0,N
4402322,16/01/2015,4402322-1,9.0,2.0,11.0,N
4402328,16/01/2015,4402328-1,1.0,2.0,5.0,N
4402327,16/01/2015,4402327-2,5.0,2.0,11.0,N
4402330,16/01/2015,4402330-2,3.0,2.0,10.0,N
4402326,16/01/2015,4402326-1,1.0,2.0,5.0,N
4402326,16/01/2015,4402326-2,1.0,2.0,5.0,N
4402332,16/01/2015,4402332-1,7.0,2.0,4.0,N
4402329,16/01/2015,4402329-1,1.0,2.0,5.0,N
4402329,16/01/2015,4402329-2,5.0,2.0,11.0,N
4402338,16/01/2015,4402338-1,9.0,2.0,11.0,N
4402338,16/01/2015,4402338-2,1.0,2.0,5.0,N
4402341,16/01/2015,4402341-1,7.0,2.0,4.0,N
4402345,16/01/2015,4402345-2,5.0,2.0,11.0,N
4402343,16/01/2015,4402343-1,3.0,2.0,10.0,N
4402348,16/01/2015,4402348-1,5.0,2.0,11.0,N
4402348,16/01/2015,4402348-2,5.0,2.0,11.0,N
4402337,16/01/2015,4402337-2,1.0,2.0,5.0,N
4402337,16/01/2015,4402337-3,1.0,2.0,5.0,N
4402337,16/01/2015,4402337-4,7.0,2.0,4.0,N
4402347,16/01/2015,4402347-1,5.0,2.0,11.0,N
4402351,16/01/2015,4402351-1,5.0,2.0,11.0,N
4402351,16/01/2015,4402351-2,2.0,2.0,4.0,N
4402354,16/01/2015,4402354-1,1.0,2.0,5.0,N
4402361,16/01/2015,4402361-2,4.0,2.0,11.0,N
4402369,16/01/2015,4402369-1,9.0,2.0,11.0,N
4402370,16/01/2015,4402370-1,5.0,2.0,1.0,N
4402371,16/01/2015,4402371-1,5.0,2.0,11.0,N
4402373,16/01/2015,4402373-1,2.0,2.0,4.0,N
4402376,16/01/2015,4402376-2,7.0,2.0,4.0,N
4402386,16/01/2015,4402386-1,2.0,2.0,7.0,N
4402394,16/01/2015,4402394-1,5.0,2.0,1.0,N
4402397,16/01/2015,4402397-2,8.0,2.0,11.0,N
4402398,16/01/2015,4402398-1,3.0,2.0,6.0,N
4402406,16/01/2015,4402406-1,2.0,2.0,10.0,N
4402405,16/01/2015,4402405-1,1.0,2.0,5.0,N
4402411,16/01/2015,4402411-2,1.0,2.0,5.0,N
4402417,16/01/2015,4402417-1,5.0,2.0,11.0,N
4402422,16/01/2015,4402422-1,2.0,2.0,10.0,N
4402433,16/01/2015,4402433-1,9.0,2.0,11.0,N
4402469,16/01/2015,4402469-1,7.0,2.0,7.0,N
4402469,16/01/2015,4402469-2,7.0,2.0,8.0,N
4402473,16/01/2015,4402473-1,1.0,2.0,5.0,N
4402478,16/01/2015,4402478-2,1.0,2.0,5.0,N
4402483,16/01/2015,4402483-2,2.0,2.0,10.0,N
4402488,16/01/2015,4402488-2,5.0,2.0,11.0,N
4402490,16/01/2015,4402490-1,2.0,2.0,4.0,N
4402494,16/01/2015,4402494-1,2.0,2.0,10.0,N
4402496,16/01/2015,4402496-1,1.0,2.0,5.0,N
4402565,16/01/2015,4402565-2,4.0,2.0,11.0,N
4402581,16/01/2015,4402581-2,1.0,2.0,5.0,N
4402594,16/01/2015,4402594-1,1.0,2.0,5.0,N
4402312,16/01/2015,4402312-2,1.0,2.0,5.0,N
4402865,17/01/2015,4402865-4,1.0,2.0,5.0,N
4402872,17/01/2015,4402872-2,3.0,2.0,4.0,N
4402262,17/01/2015,4402262-1,1.0,2.0,5.0,N
4402265,17/01/2015,4402265-1,1.0,2.0,5.0,N
4402319,17/01/2015,4402319-1,1.0,2.0,5.0,N
4402331,17/01/2015,4402331-1,2.0,2.0,4.0,N
4402333,17/01/2015,4402333-1,1.0,2.0,5.0,N
4402340,17/01/2015,4402340-1,1.0,2.0,5.0,N
4402344,17/01/2015,4402344-1,2.0,2.0,10.0,N
4402349,17/01/2015,4402349-2,1.0,2.0,5.0,N
4402353,17/01/2015,4402353-1,2.0,2.0,10.0,N
4402356,17/01/2015,4402356-1,2.0,2.0,10.0,N
4402358,17/01/2015,4402358-1,2.0,2.0,4.0,N
4402359,17/01/2015,4402359-1,5.0,2.0,11.0,N
4402360,17/01/2015,4402360-1,2.0,2.0,10.0,N
4402368,17/01/2015,4402368-1,1.0,2.0,5.0,N
4402368,17/01/2015,4402368-2,1.0,2.0,5.0,N
4402372,17/01/2015,4402372-1,2.0,2.0,10.0,N
4402375,17/01/2015,4402375-1,2.0,2.0,10.0,N
4402375,17/01/2015,4402375-2,5.0,2.0,7.0,N
4402378,17/01/2015,4402378-1,2.0,2.0,4.0,N
4402377,17/01/2015,4402377-1,2.0,2.0,10.0,N
4402379,17/01/2015,4402379-2,2.0,2.0,10.0,N
4402387,17/01/2015,4402387-1,3.0,2.0,4.0,N
4402401,17/01/2015,4402401-1,2.0,2.0,10.0,N
4402408,17/01/2015,4402408-1,7.0,2.0,10.0,N
4402423,17/01/2015,4402423-1,1.0,2.0,5.0,N
4402424,17/01/2015,4402424-1,2.0,2.0,4.0,N
4402437,17/01/2015,4402437-1,4.0,2.0,11.0,N
4402442,17/01/2015,4402442-2,9.0,2.0,11.0,N
4402443,17/01/2015,4402443-2,1.0,2.0,5.0,N
4402446,17/01/2015,4402446-1,1.0,2.0,5.0,N
4402446,17/01/2015,4402446-2,7.0,2.0,4.0,N
4402450,17/01/2015,4402450-1,1.0,2.0,5.0,N
4402449,17/01/2015,4402449-1,7.0,2.0,4.0,N
4402449,17/01/2015,4402449-2,1.0,2.0,5.0,N
4402451,17/01/2015,4402451-2,8.0,2.0,11.0,N
4402452,17/01/2015,4402452-2,5.0,2.0,7.0,N
4402456,17/01/2015,4402456-1,1.0,2.0,5.0,N
4402453,17/01/2015,4402453-1,2.0,2.0,10.0,N
4402453,17/01/2015,4402453-2,1.0,2.0,5.0,N
4402454,17/01/2015,4402454-1,4.0,2.0,11.0,N
4402454,17/01/2015,4402454-2,1.0,2.0,5.0,N
4402459,17/01/2015,4402459-1,1.0,2.0,5.0,N
4402458,17/01/2015,4402458-1,2.0,2.0,10.0,N
4402458,17/01/2015,4402458-2,1.0,2.0,5.0,N
4402462,17/01/2015,4402462-1,4.0,2.0,11.0,N
4402461,17/01/2015,4402461-2,5.0,2.0,7.0,N
4402466,17/01/2015,4402466-2,5.0,2.0,11.0,N
4402463,17/01/2015,4402463-1,9.0,2.0,11.0,N
4402463,17/01/2015,4402463-2,1.0,2.0,5.0,N
4402477,17/01/2015,4402477-1,1.0,2.0,5.0,N
4402481,17/01/2015,4402481-1,4.0,2.0,11.0,N
4402481,17/01/2015,4402481-2,1.0,2.0,5.0,N
4402484,17/01/2015,4402484-2,5.0,2.0,11.0,N
4402486,17/01/2015,4402486-1,1.0,2.0,5.0,N
4402486,17/01/2015,4402486-2,1.0,2.0,5.0,N
4402487,17/01/2015,4402487-1,1.0,2.0,5.0,N
4402491,17/01/2015,4402491-2,3.0,2.0,4.0,N
4402492,17/01/2015,4402492-1,1.0,2.0,5.0,N
4402492,17/01/2015,4402492-2,1.0,2.0,5.0,N
4402495,17/01/2015,4402495-2,7.0,2.0,7.0,N
4402497,17/01/2015,4402497-2,1.0,2.0,5.0,N
4402500,17/01/2015,4402500-1,1.0,2.0,5.0,N
4402501,17/01/2015,4402501-2,5.0,2.0,11.0,N
4402505,17/01/2015,4402505-1,7.0,2.0,10.0,N
4402513,17/01/2015,4402513-1,7.0,2.0,4.0,N
4402514,17/01/2015,4402514-2,7.0,2.0,6.0,N
4402519,17/01/2015,4402519-1,1.0,2.0,5.0,N
4402519,17/01/2015,4402519-2,4.0,2.0,11.0,N
4402532,17/01/2015,4402532-1,1.0,2.0,5.0,N
4402555,17/01/2015,4402555-2,9.0,2.0,2.0,N
4402561,17/01/2015,4402561-1,5.0,2.0,11.0,N
4402561,17/01/2015,4402561-2,1.0,2.0,5.0,N
4402573,17/01/2015,4402573-1,2.0,2.0,10.0,N
4402568,17/01/2015,4402568-1,1.0,2.0,5.0,N
4402568,17/01/2015,4402568-2,5.0,2.0,11.0,N
4402577,17/01/2015,4402577-2,2.0,2.0,4.0,N
4402589,17/01/2015,4402589-2,2.0,2.0,10.0,N
4402721,18/01/2015,4402721-2,1.0,2.0,5.0,N
4402869,18/01/2015,4402869-2,1.0,2.0,5.0,N
4402374,18/01/2015,4402374-1,1.0,2.0,5.0,N
4402374,18/01/2015,4402374-2,1.0,2.0,5.0,N
4402384,18/01/2015,4402384-2,4.0,2.0,11.0,N
4402388,18/01/2015,4402388-2,1.0,2.0,5.0,N
4402392,18/01/2015,4402392-1,7.0,2.0,4.0,N
4402399,18/01/2015,4402399-2,1.0,2.0,5.0,N
4402402,18/01/2015,4402402-2,2.0,2.0,4.0,N
4402403,18/01/2015,4402403-1,1.0,2.0,5.0,N
4402403,18/01/2015,4402403-2,2.0,2.0,10.0,N
4402404,18/01/2015,4402404-1,1.0,2.0,5.0,N
4402410,18/01/2015,4402410-1,1.0,2.0,5.0,N
4402414,18/01/2015,4402414-1,2.0,2.0,4.0,N
4402421,18/01/2015,4402421-1,1.0,2.0,5.0,N
4402429,18/01/2015,4402429-1,3.0,2.0,4.0,N
4402432,18/01/2015,4402432-1,2.0,2.0,4.0,N
4402438,18/01/2015,4402438-2,2.0,2.0,10.0,N
4402440,18/01/2015,4402440-2,1.0,2.0,5.0,N
4402464,18/01/2015,4402464-1,3.0,2.0,4.0,N
4402471,18/01/2015,4402471-1,2.0,2.0,4.0,N
4402471,18/01/2015,4402471-2,5.0,2.0,11.0,N
4402472,18/01/2015,4402472-1,1.0,2.0,5.0,N
4402474,18/01/2015,4402474-2,2.0,2.0,6.0,N
4402467,18/01/2015,4402467-1,1.0,2.0,5.0,N
4402467,18/01/2015,4402467-2,1.0,2.0,5.0,N
4402479,18/01/2015,4402479-1,7.0,2.0,4.0,N
4402482,18/01/2015,4402482-1,4.0,2.0,11.0,N
4402503,18/01/2015,4402503-1,2.0,2.0,10.0,N
4402503,18/01/2015,4402503-2,5.0,2.0,11.0,N
4402507,18/01/2015,4402507-2,1.0,2.0,5.0,N
4402509,18/01/2015,4402509-1,1.0,2.0,5.0,N
4402510,18/01/2015,4402510-2,4.0,2.0,11.0,N
4402511,18/01/2015,4402511-1,2.0,2.0,4.0,N
4402511,18/01/2015,4402511-2,1.0,2.0,5.0,N
4402511,18/01/2015,4402511-3,1.0,2.0,5.0,N
4402531,18/01/2015,4402531-2,1.0,2.0,5.0,N
4402530,18/01/2015,4402530-1,3.0,2.0,4.0,N
4402549,18/01/2015,4402549-1,1.0,2.0,5.0,N
4402549,18/01/2015,4402549-3,2.0,2.0,4.0,N
4402574,18/01/2015,4402574-1,1.0,2.0,5.0,N
4402575,18/01/2015,4402575-2,1.0,2.0,5.0,N
4402576,18/01/2015,4402576-1,4.0,2.0,10.0,N
4402579,18/01/2015,4402579-1,2.0,2.0,10.0,N
4402587,18/01/2015,4402587-1,1.0,2.0,5.0,N
4402421,18/01/2015,4402421-2,1.0,2.0,5.0,N
4402648,19/01/2015,4402648-1,5.0,2.0,8.0,N
4402648,19/01/2015,4402648-2,3.0,2.0,4.0,N
4402656,19/01/2015,4402656-1,4.0,2.0,11.0,N
4402725,19/01/2015,4402725-2,4.0,2.0,11.0,N
4402845,19/01/2015,4402845-2,8.0,2.0,11.0,N
4402444,19/01/2015,4402444-1,1.0,2.0,8.0,N
4402499,19/01/2015,4402499-2,2.0,2.0,4.0,N
4402502,19/01/2015,4402502-1,1.0,2.0,5.0,N
4402502,19/01/2015,4402502-2,2.0,2.0,10.0,N
4402504,19/01/2015,4402504-1,5.0,2.0,11.0,N
4402524,19/01/2015,4402524-1,1.0,2.0,5.0,N
4402528,19/01/2015,4402528-1,2.0,2.0,10.0,N
4402529,19/01/2015,4402529-1,4.0,2.0,11.0,N
4402529,19/01/2015,4402529-2,1.0,2.0,5.0,N
4402534,19/01/2015,4402534-1,5.0,2.0,11.0,N
