CODIGO_ACCIDENTE,FECHA,CODIGO_CAUSA
4402313,16/01/2015,157
4402311,16/01/2015,132
4402315,16/01/2015,103
4402317,16/01/2015,121
4402318,16/01/2015,134
4402320,16/01/2015,121
4402321,16/01/2015,122
4402321,16/01/2015,301
4402325,16/01/2015,121
4402322,16/01/2015,103
4402328,16/01/2015,134
4402327,16/01/2015,121
4402330,16/01/2015,112
4402324,16/01/2015,157
4402326,16/01/2015,112
4402334,16/01/2015,122
4402332,16/01/2015,118
4402329,16/01/2015,121
4402338,16/01/2015,157
4402336,16/01/2015,112
4402336,16/01/2015,112
4402339,16/01/2015,116
4402339,16/01/2015,112
4402345,16/01/2015,103
4402343,16/01/2015,157
4402341,16/01/2015,112
4402348,16/01/2015,112
4402351,16/01/2015,141
4402347,16/01/2015,112
4402352,16/01/2015,97
4402354,16/01/2015,121
4402350,16/01/2015,93
4402355,16/01/2015,139
4402361,16/01/2015,103
4402365,16/01/2015,157
4402369,16/01/2015,308
4402370,16/01/2015,121
4402367,16/01/2015,411
4402371,16/01/2015,112
4402376,16/01/2015,112
4402373,16/01/2015,119
4402383,16/01/2015,121
4402386,16/01/2015,121
4402386,16/01/2015,119
4402394,16/01/2015,121
4402389,16/01/2015,103
4402397,16/01/2015,103
4402398,16/01/2015,122
4402406,16/01/2015,157
4402405,16/01/2015,103
4402412,16/01/2015,157
4402411,16/01/2015,112
4402418,16/01/2015,410
4402415,16/01/2015,112
4402417,16/01/2015,145
4402420,16/01/2015,157
4402422,16/01/2015,121
4402425,16/01/2015,146
4402431,16/01/2015,157
4402433,16/01/2015,103
4402427,16/01/2015,142
4402427,16/01/2015,142
4402447,16/01/2015,121
4402469,16/01/2015,121
4402473,16/01/2015,121
4402478,16/01/2015,121
4402483,16/01/2015,121
4402337,16/01/2015,132
4402337,16/01/2015,132
4402337,16/01/2015,121
4402485,16/01/2015,157
4402485,16/01/2015,157
4402488,16/01/2015,121
4402489,16/01/2015,157
4402490,16/01/2015,121
4402494,16/01/2015,121
4402496,16/01/2015,103
4402565,16/01/2015,94
4402581,16/01/2015,409
4402594,16/01/2015,104
4402312,16/01/2015,112
4402257,16/01/2015,127
4402316,16/01/2015,157
4402316,16/01/2015,157
4402265,17/01/2015,103
4402391,17/01/2015,121
4402419,17/01/2015,103
4402423,17/01/2015,411
4402512,17/01/2015,138
4402260,17/01/2015,157
4402262,17/01/2015,157
4402265,17/01/2015,115
4402319,17/01/2015,121
4402331,17/01/2015,157
4402331,17/01/2015,506
4402335,17/01/2015,157
4402340,17/01/2015,157
4402333,17/01/2015,112
4402342,17/01/2015,157
4402344,17/01/2015,122
4402349,17/01/2015,121
4402349,17/01/2015,121
4402353,17/01/2015,102
4402358,17/01/2015,157
4402358,17/01/2015,157
4402356,17/01/2015,157
4402359,17/01/2015,157
4402359,17/01/2015,157
4402360,17/01/2015,134
4402357,17/01/2015,132
4402362,17/01/2015,410
4402363,17/01/2015,203
4402363,17/01/2015,304
4402366,17/01/2015,103
4402368,17/01/2015,121
4402372,17/01/2015,112
4402375,17/01/2015,121
4402377,17/01/2015,121
4402379,17/01/2015,157
4402378,17/01/2015,217
4402382,17/01/2015,112
4402380,17/01/2015,157
4402385,17/01/2015,410
4402387,17/01/2015,409
4402391,17/01/2015,115
4402395,17/01/2015,157
4402401,17/01/2015,139
4402401,17/01/2015,203
4402408,17/01/2015,303
4402416,17/01/2015,139
4402419,17/01/2015,157
4402419,17/01/2015,157
4402423,17/01/2015,410
4402424,17/01/2015,121
4402428,17/01/2015,112
4402434,17/01/2015,121
4402436,17/01/2015,112
4402437,17/01/2015,112
4402439,17/01/2015,132
4402441,17/01/2015,134
4402442,17/01/2015,121
4402443,17/01/2015,121
4402445,17/01/2015,103
4402445,17/01/2015,103
4402446,17/01/2015,121
4402450,17/01/2015,121
4402448,17/01/2015,121
4402449,17/01/2015,121
4402451,17/01/2015,121
4402452,17/01/2015,145
4402456,17/01/2015,121
4402453,17/01/2015,112
4402454,17/01/2015,134
4402455,17/01/2015,122
4402459,17/01/2015,103
4402458,17/01/2015,103
4402462,17/01/2015,115
4402461,17/01/2015,112
4402465,17/01/2015,122
4402465,17/01/2015,102
4402466,17/01/2015,121
4402463,17/01/2015,121
4402470,17/01/2015,121
4402477,17/01/2015,121
4402481,17/01/2015,121
4402484,17/01/2015,121
4402486,17/01/2015,103
4402487,17/01/2015,132
4402492,17/01/2015,121
4402491,17/01/2015,103
4402495,17/01/2015,112
4402497,17/01/2015,132
4402500,17/01/2015,103
4402501,17/01/2015,121
4402505,17/01/2015,145
4402513,17/01/2015,154
4402512,17/01/2015,121
4402514,17/01/2015,121
4402519,17/01/2015,123
4402522,17/01/2015,132
4402522,17/01/2015,303
4402532,17/01/2015,139
4402544,17/01/2015,217
4402555,17/01/2015,157
4402561,17/01/2015,121
4402573,17/01/2015,103
4402568,17/01/2015,121
4402568,17/01/2015,132
4402577,17/01/2015,103
4402583,17/01/2015,121
4402583,17/01/2015,143
4402589,17/01/2015,157
4402865,17/01/2015,103
4402865,17/01/2015,121
4402865,17/01/2015,116
4402872,17/01/2015,134
4404915,17/01/2015,157
4404915,17/01/2015,411
4402574,18/01/2015,115
4402392,18/01/2015,114
4403372,18/01/2015,102
4402574,18/01/2015,103
4402574,18/01/2015,103
4402374,18/01/2015,132
4402381,18/01/2015,121
4402384,18/01/2015,122
4402388,18/01/2015,202
4402393,18/01/2015,112
4402392,18/01/2015,112
4402399,18/01/2015,121
4402400,18/01/2015,116
4402402,18/01/2015,106
4402403,18/01/2015,142
4402403,18/01/2015,142
4402404,18/01/2015,103
4402404,18/01/2015,157
4402413,18/01/2015,134
4402410,18/01/2015,409
4402414,18/01/2015,119
4402421,18/01/2015,121
4402429,18/01/2015,103
4402432,18/01/2015,308
4402435,18/01/2015,103
4402440,18/01/2015,121
4402438,18/01/2015,157
4402457,18/01/2015,121
4402464,18/01/2015,157
4402464,18/01/2015,157
4402471,18/01/2015,121
4402472,18/01/2015,157
4402474,18/01/2015,132
4402476,18/01/2015,304
4402480,18/01/2015,121
4402479,18/01/2015,112
4402467,18/01/2015,157
4402467,18/01/2015,121
4402467,18/01/2015,411
4402482,18/01/2015,202
4402493,18/01/2015,121
4402503,18/01/2015,157
4402503,18/01/2015,212
4402506,18/01/2015,103
4402507,18/01/2015,121
4402509,18/01/2015,121
4402510,18/01/2015,121
4402517,18/01/2015,157
4402511,18/01/2015,121
4402516,18/01/2015,409
4402516,18/01/2015,157
4402518,18/01/2015,121
4402520,18/01/2015,409
4402527,18/01/2015,112
4402526,18/01/2015,411
4402531,18/01/2015,121
4402530,18/01/2015,157
4402549,18/01/2015,121
4402556,18/01/2015,139
4402566,18/01/2015,157
4402575,18/01/2015,121
4402576,18/01/2015,132
4402579,18/01/2015,139
4402587,18/01/2015,112
4402721,18/01/2015,134
4402869,18/01/2015,157
4402346,18/01/2015,157
4402515,19/01/2015,116
4402525,19/01/2015,411
4402603,19/01/2015,139
4402444,19/01/2015,121
4402444,19/01/2015,308
4402468,19/01/2015,411
4402498,19/01/2015,132
4402499,19/01/2015,134
4402502,19/01/2015,121
4402504,19/01/2015,121
4402508,19/01/2015,157
4402515,19/01/2015,139
4402524,19/01/2015,112
4402523,19/01/2015,409
4402525,19/01/2015,409
4402528,19/01/2015,411
4402529,19/01/2015,118
4402529,19/01/2015,217
4402534,19/01/2015,121
4402533,19/01/2015,143
4402535,19/01/2015,134
4402536,19/01/2015,411
4402537,19/01/2015,103
4402541,19/01/2015,112
4402539,19/01/2015,402
4402538,19/01/2015,132
4402543,19/01/2015,132
4402540,19/01/2015,121
4402545,19/01/2015,112
4402546,19/01/2015,121
4402542,19/01/2015,121
4402548,19/01/2015,107
4402548,19/01/2015,306
4402551,19/01/2015,121
4402552,19/01/2015,121
4402547,19/01/2015,121
4402550,19/01/2015,103
4402553,19/01/2015,157
4402553,19/01/2015,157
4402557,19/01/2015,203
4402554,19/01/2015,157
4402554,19/01/2015,201
4402558,19/01/2015,121
4402559,19/01/2015,411
4402562,19/01/2015,303
4402560,19/01/2015,157
4402563,19/01/2015,409
4402564,19/01/2015,157
4402564,19/01/2015,157
4402569,19/01/2015,121
4402567,19/01/2015,134
4402570,19/01/2015,157
4402571,19/01/2015,132
4402572,19/01/2015,132
4402580,19/01/2015,104
4402578,19/01/2015,112
4402582,19/01/2015,119
4402584,19/01/2015,410
4402586,19/01/2015,139
4402585,19/01/2015,121
4402588,19/01/2015,127
4402590,19/01/2015,409
4402591,19/01/2015,142
4402591,19/01/2015,142
4402599,19/01/2015,121
4402595,19/01/2015,122
4402601,19/01/2015,409
4402602,19/01/2015,132
4402605,19/01/2015,409
4402606,19/01/2015,112
4402603,19/01/2015,104
4402611,19/01/2015,121
4402608,19/01/2015,409
4402609,19/01/2015,127
4402614,19/01/2015,119
4402618,19/01/2015,112
4402640,19/01/2015,157
4402641,19/01/2015,121
4402642,19/01/2015,157
4402648,19/01/2015,121
4402656,19/01/2015,103
4402658,19/01/2015,103
4402677,19/01/2015,157
4402725,19/01/2015,121
4402610,19/01/2015,409
4402521,19/01/2015,203
4402845,19/01/2015,103
4402622,20/01/2015,409
4402626,20/01/2015,116
4402686,20/01/2015,411
4402592,20/01/2015,157
4402596,20/01/2015,145
4402598,20/01/2015,308
4402600,20/01/2015,411
4402607,20/01/2015,112
4402613,20/01/2015,134
4402615,20/01/2015,121
4402612,20/01/2015,139
4402612,20/01/2015,119
4402617,20/01/2015,157
4402617,20/01/2015,157
4402619,20/01/2015,119
4402616,20/01/2015,134
4402620,20/01/2015,119
4402621,20/01/2015,134
4402622,20/01/2015,411
4402627,20/01/2015,119
4402625,20/01/2015,101
4402626,20/01/2015,121
4402624,20/01/2015,98
4402624,20/01/2015,121
4402628,20/01/2015,121
4402630,20/01/2015,409
4402630,20/01/2015,157
4402629,20/01/2015,121
4402634,20/01/2015,127
4402631,20/01/2015,122
4402633,20/01/2015,145
4402632,20/01/2015,103
4402636,20/01/2015,103
4402637,20/01/2015,112
4402635,20/01/2015,134
4402639,20/01/2015,139
4402639,20/01/2015,122
4402643,20/01/2015,121
4402644,20/01/2015,121
4402645,20/01/2015,132
4402649,20/01/2015,121
4402646,20/01/2015,157
4402646,20/01/2015,157
4402652,20/01/2015,157
4402650,20/01/2015,112
4402651,20/01/2015,103
4402653,20/01/2015,121
4402654,20/01/2015,121
4402655,20/01/2015,112
4402657,20/01/2015,121
4402662,20/01/2015,112
4402659,20/01/2015,127
4402665,20/01/2015,121
4402663,20/01/2015,107
4402668,20/01/2015,145
4402666,20/01/2015,134
4402669,20/01/2015,121
4402673,20/01/2015,121
4402672,20/01/2015,121
4402674,20/01/2015,121
4402675,20/01/2015,112
4402681,20/01/2015,103
4402684,20/01/2015,103
4402686,20/01/2015,409
4402686,20/01/2015,157
4402690,20/01/2015,103
4402696,20/01/2015,157
4402695,20/01/2015,404
4402700,20/01/2015,103
4402702,20/01/2015,157
4402707,20/01/2015,112
4402729,20/01/2015,157
4402729,20/01/2015,157
4402732,20/01/2015,121
4402737,20/01/2015,121
4402676,20/01/2015,506
4402741,20/01/2015,121
4402745,20/01/2015,157
4402623,20/01/2015,122
4402829,20/01/2015,121
4402835,20/01/2015,145
4402840,20/01/2015,145
4402844,20/01/2015,121
4402593,20/01/2015,116
4402593,20/01/2015,411
4402671,21/01/2015,139
4402716,21/01/2015,115
4402799,21/01/2015,404
4403338,21/01/2015,103
4402667,21/01/2015,122
4402671,21/01/2015,115
4402682,21/01/2015,119
4402685,21/01/2015,157
4402687,21/01/2015,304
4402689,21/01/2015,98
4402688,21/01/2015,142
4402691,21/01/2015,506
4402694,21/01/2015,157
4402693,21/01/2015,103
4402692,21/01/2015,103
4402697,21/01/2015,145
4402699,21/01/2015,103
4402698,21/01/2015,157
4402698,21/01/2015,157
4402701,21/01/2015,103
4402703,21/01/2015,112
4402705,21/01/2015,119
4402704,21/01/2015,121
4402706,21/01/2015,112
4402708,21/01/2015,157
4402708,21/01/2015,112
4402711,21/01/2015,114
4402710,21/01/2015,411
4402709,21/01/2015,134
4402712,21/01/2015,121
4402713,21/01/2015,411
4402717,21/01/2015,103
4402715,21/01/2015,139
4402714,21/01/2015,157
4402720,21/01/2015,112
4402716,21/01/2015,121
4402719,21/01/2015,145
4402723,21/01/2015,132
4402722,21/01/2015,121
4402727,21/01/2015,121
4402724,21/01/2015,98
4402731,21/01/2015,157
4402731,21/01/2015,157
4402730,21/01/2015,103
4402728,21/01/2015,112
4402735,21/01/2015,121
4402734,21/01/2015,123
4402733,21/01/2015,112
4402736,21/01/2015,139
4402739,21/01/2015,102
4402739,21/01/2015,121
4402738,21/01/2015,121
4402740,21/01/2015,121
4402742,21/01/2015,157
4402742,21/01/2015,157
4402743,21/01/2015,121
4402792,21/01/2015,119
4402794,21/01/2015,157
4402797,21/01/2015,411
4402799,21/01/2015,402
4402804,21/01/2015,145
4402801,21/01/2015,157
4402818,21/01/2015,98
4402815,21/01/2015,123
4402822,21/01/2015,134
4402826,21/01/2015,121
4402830,21/01/2015,112
4402836,21/01/2015,121
4402839,21/01/2015,143
4402880,21/01/2015,154
4409736,21/01/2015,103
4402940,21/01/2015,121
4403200,21/01/2015,121
4402683,21/01/2015,411
4402718,21/01/2015,157
4402802,22/01/2015,103
4402806,22/01/2015,99
4402812,22/01/2015,127
4402823,22/01/2015,121
4402834,22/01/2015,101
4402852,22/01/2015,157
4402876,22/01/2015,106
4402884,22/01/2015,139
4402955,22/01/2015,112
4402746,22/01/2015,157
4402746,22/01/2015,157
4402791,22/01/2015,121
4402793,22/01/2015,121
4402796,22/01/2015,103
4402795,22/01/2015,157
4402798,22/01/2015,157
4402800,22/01/2015,123
4402802,22/01/2015,99
4402805,22/01/2015,121
4402806,22/01/2015,127
4402808,22/01/2015,112
4402803,22/01/2015,121
4402809,22/01/2015,145
4402807,22/01/2015,409
4402810,22/01/2015,104
4402811,22/01/2015,411
4402812,22/01/2015,105
4402813,22/01/2015,157
4402814,22/01/2015,407
4402814,22/01/2015,157
4402819,22/01/2015,112
4402816,22/01/2015,103
4402817,22/01/2015,157
4402820,22/01/2015,127
4402821,22/01/2015,121
4402823,22/01/2015,157
4402827,22/01/2015,143
4402825,22/01/2015,157
4402825,22/01/2015,157
4402828,22/01/2015,106
4402832,22/01/2015,139
4402831,22/01/2015,157
4402831,22/01/2015,157
4402833,22/01/2015,103
4402838,22/01/2015,121
4402834,22/01/2015,103
4402841,22/01/2015,157
4402842,22/01/2015,123
4402837,22/01/2015,154
4402847,22/01/2015,157
4402846,22/01/2015,157
4402849,22/01/2015,103
4402850,22/01/2015,121
4402843,22/01/2015,139
4402843,22/01/2015,114
4402852,22/01/2015,143
4402854,22/01/2015,157
4402853,22/01/2015,157
4402855,22/01/2015,112
4402857,22/01/2015,112
4402859,22/01/2015,123
4402856,22/01/2015,101
4402848,22/01/2015,116
4402860,22/01/2015,121
4402858,22/01/2015,154
4402858,22/01/2015,157
4402858,22/01/2015,301
4402861,22/01/2015,409
4402864,22/01/2015,103
4402862,22/01/2015,106
4402866,22/01/2015,141
4402863,22/01/2015,152
4402868,22/01/2015,157
4402867,22/01/2015,121
4402871,22/01/2015,157
4402870,22/01/2015,121
4402873,22/01/2015,106
4402874,22/01/2015,98
4402876,22/01/2015,121
4402876,22/01/2015,157
4402883,22/01/2015,154
4402886,22/01/2015,121
4402886,22/01/2015,121
4402886,22/01/2015,121
4402884,22/01/2015,127
4402884,22/01/2015,112
4402896,22/01/2015,157
4402897,22/01/2015,116
4402903,22/01/2015,127
4402906,22/01/2015,119
4402912,22/01/2015,103
4402915,22/01/2015,157
4402915,22/01/2015,411
4402914,22/01/2015,112
4402921,22/01/2015,134
4402917,22/01/2015,121
4402925,22/01/2015,127
4402943,22/01/2015,134
4402944,22/01/2015,103
4402950,22/01/2015,145
4403046,22/01/2015,121
4403062,22/01/2015,121
4403197,22/01/2015,157
4402887,23/01/2015,123
4402918,23/01/2015,104
4402922,23/01/2015,116
4402927,23/01/2015,122
4402959,23/01/2015,106
4402974,23/01/2015,411
4403021,23/01/2015,411
4403039,23/01/2015,145
4403348,23/01/2015,121
4402824,23/01/2015,121
4402851,23/01/2015,121
4402851,23/01/2015,306
4402877,23/01/2015,122
4402877,23/01/2015,105
4402878,23/01/2015,502
4402879,23/01/2015,123
4402881,23/01/2015,404
4402882,23/01/2015,103
4402885,23/01/2015,157
4402887,23/01/2015,122
4402889,23/01/2015,506
4402888,23/01/2015,157
4402890,23/01/2015,506
4402890,23/01/2015,119
4402892,23/01/2015,135
4402895,23/01/2015,409
4402894,23/01/2015,103
4402894,23/01/2015,304
4402899,23/01/2015,112
4402900,23/01/2015,127
4402901,23/01/2015,122
4402905,23/01/2015,104
4402907,23/01/2015,112
4402911,23/01/2015,304
4402909,23/01/2015,157
4402909,23/01/2015,157
4402908,23/01/2015,121
4402910,23/01/2015,157
4402910,23/01/2015,306
4402913,23/01/2015,121
4402916,23/01/2015,121
4402918,23/01/2015,103
4402919,23/01/2015,506
4402923,23/01/2015,157
4402923,23/01/2015,157
4402920,23/01/2015,121
4402922,23/01/2015,138
4402924,23/01/2015,121
4402926,23/01/2015,134
4402927,23/01/2015,103
4402928,23/01/2015,121
4402929,23/01/2015,121
4402931,23/01/2015,139
4402930,23/01/2015,143
4402933,23/01/2015,112
4402934,23/01/2015,103
4402932,23/01/2015,103
4402935,23/01/2015,132
4402937,23/01/2015,121
4402939,23/01/2015,121
4402938,23/01/2015,103
4402942,23/01/2015,121
4402945,23/01/2015,157
4402941,23/01/2015,157
4402941,23/01/2015,157
4402949,23/01/2015,121
4402948,23/01/2015,410
4402951,23/01/2015,132
4402953,23/01/2015,121
4402954,23/01/2015,157
4402952,23/01/2015,112
4402956,23/01/2015,157
4402956,23/01/2015,157
4402957,23/01/2015,157
4402957,23/01/2015,157
4402959,23/01/2015,121
4402958,23/01/2015,103
4402961,23/01/2015,134
4402962,23/01/2015,157
4402962,23/01/2015,157
4402963,23/01/2015,103
4402964,23/01/2015,121
4402965,23/01/2015,112
4402967,23/01/2015,121
4402936,23/01/2015,121
4402968,23/01/2015,107
4402969,23/01/2015,157
4402946,23/01/2015,103
4402970,23/01/2015,132
4402974,23/01/2015,409
4402975,23/01/2015,121
4402975,23/01/2015,93
4402977,23/01/2015,145
4402978,23/01/2015,112
4402982,23/01/2015,157
4402982,23/01/2015,122
4402987,23/01/2015,112
4402988,23/01/2015,404
4402996,23/01/2015,112
4403003,23/01/2015,121
4403003,23/01/2015,121
4403003,23/01/2015,103
4403021,23/01/2015,410
4403022,23/01/2015,134
4403024,23/01/2015,157
4403024,23/01/2015,409
4403029,23/01/2015,112
4403030,23/01/2015,157
4403030,23/01/2015,409
4403033,23/01/2015,157
4403033,23/01/2015,157
4403039,23/01/2015,141
4403053,23/01/2015,157
4403053,23/01/2015,157
4403075,23/01/2015,121
4403074,23/01/2015,132
4403100,23/01/2015,121
4403072,23/01/2015,121
4403110,23/01/2015,112
4403113,23/01/2015,112
4402991,23/01/2015,303
4402991,23/01/2015,121
4403116,23/01/2015,157
4403164,23/01/2015,112
4403181,23/01/2015,157
4402902,23/01/2015,125
4402947,23/01/2015,103
4403006,24/01/2015,114
4403013,24/01/2015,121
4402971,24/01/2015,410
4402995,24/01/2015,411
4402893,24/01/2015,157
4402893,24/01/2015,411
4402891,24/01/2015,157
4402891,24/01/2015,157
4402904,24/01/2015,115
4402960,24/01/2015,116
4402981,24/01/2015,112
4402983,24/01/2015,409
4402984,24/01/2015,121
4402989,24/01/2015,157
4402990,24/01/2015,404
4402992,24/01/2015,133
4402994,24/01/2015,411
4402994,24/01/2015,157
4402997,24/01/2015,411
4402997,24/01/2015,157
4402998,24/01/2015,114
4403002,24/01/2015,409
4403001,24/01/2015,409
4403000,24/01/2015,112
4403005,24/01/2015,134
4403007,24/01/2015,143
4403007,24/01/2015,411
4403006,24/01/2015,127
4403008,24/01/2015,142
4403008,24/01/2015,142
4403009,24/01/2015,129
4403013,24/01/2015,114
4403016,24/01/2015,157
4402971,24/01/2015,409
4403010,24/01/2015,106
4403017,24/01/2015,132
4403020,24/01/2015,125
4403025,24/01/2015,121
4403027,24/01/2015,411
4403026,24/01/2015,121
4403032,24/01/2015,121
4403031,24/01/2015,103
4403036,24/01/2015,121
4403038,24/01/2015,121
4403041,24/01/2015,157
4403045,24/01/2015,142
4403045,24/01/2015,142
4403042,24/01/2015,121
4403044,24/01/2015,143
4403047,24/01/2015,103
4403049,24/01/2015,112
4403050,24/01/2015,122
4403055,24/01/2015,121
4403054,24/01/2015,121
4403052,24/01/2015,103
4403064,24/01/2015,121
4403066,24/01/2015,103
4403063,24/01/2015,121
4403071,24/01/2015,112
4403068,24/01/2015,121
4403070,24/01/2015,103
4403067,24/01/2015,121
4403077,24/01/2015,103
4403078,24/01/2015,123
4403079,24/01/2015,103
4403080,24/01/2015,103
4403085,24/01/2015,306
4403081,24/01/2015,127
4403082,24/01/2015,157
4403082,24/01/2015,157
4403083,24/01/2015,121
4403084,24/01/2015,134
4403086,24/01/2015,121
4403088,24/01/2015,157
4403088,24/01/2015,157
4403087,24/01/2015,143
4403092,24/01/2015,112
4403093,24/01/2015,103
4403094,24/01/2015,121
4403097,24/01/2015,132
4403090,24/01/2015,143
4403096,24/01/2015,112
4403098,24/01/2015,121
4403099,24/01/2015,121
4403102,24/01/2015,108
4403103,24/01/2015,121
4403107,24/01/2015,115
4403106,24/01/2015,112
4403109,24/01/2015,132
4403076,24/01/2015,121
4403114,24/01/2015,121
4403117,24/01/2015,103
4403115,24/01/2015,103
4403119,24/01/2015,103
4403120,24/01/2015,157
4403120,24/01/2015,157
4403124,24/01/2015,121
4403126,24/01/2015,154
4403125,24/01/2015,157
4403150,24/01/2015,145
4403199,24/01/2015,103
4402973,24/01/2015,157
4402875,24/01/2015,411
4403056,24/01/2015,157
4402993,25/01/2015,115
4403011,25/01/2015,157
4403015,25/01/2015,411
4403018,25/01/2015,411
4403248,25/01/2015,103
4403051,25/01/2015,157
4405584,25/01/2015,115
4404903,25/01/2015,121
4402972,25/01/2015,411
4402980,25/01/2015,157
4402979,25/01/2015,157
4402985,25/01/2015,157
4402986,25/01/2015,116
4402993,25/01/2015,121
4402999,25/01/2015,157
4403004,25/01/2015,502
4403011,25/01/2015,112
4403012,25/01/2015,409
4403012,25/01/2015,132
4403014,25/01/2015,409
4403015,25/01/2015,410
4403015,25/01/2015,157
4403018,25/01/2015,409
4403019,25/01/2015,121
4403023,25/01/2015,411
4403028,25/01/2015,121
4403034,25/01/2015,411
4403035,25/01/2015,112
4403040,25/01/2015,121
4403043,25/01/2015,157
4403043,25/01/2015,157
4403048,25/01/2015,112
4403057,25/01/2015,121
4403058,25/01/2015,145
4403059,25/01/2015,134
4403060,25/01/2015,98
4403061,25/01/2015,112
4403065,25/01/2015,157
4403065,25/01/2015,112
4403073,25/01/2015,146
4403095,25/01/2015,103
4403091,25/01/2015,134
4403091,25/01/2015,141
4403089,25/01/2015,157
4403101,25/01/2015,157
4403101,25/01/2015,157
4403104,25/01/2015,142
