CODIGO_ACCIDENTE,FECHA,HORA,GRAVEDAD,CLASE,CHOQUE,OBJETO_FIJO,DIRECCION,CODIGO_LOCALIDAD,DISENO_LUGAR
10487238,07/06/2019,13:00:00,2,1,4.0,10.0,KR 96G-CL 23F 2,9,1
10487154,07/06/2019,21:50:00,3,1,4.0,6.0,CL 63-KR 69L 38,10,1
10487240,08/06/2019,16:35:00,2,1,4.0,4.0,DG 68D-KR 71 S 02,19,1
10487298,08/06/2019,18:06:00,3,1,4.0,10.0,CL 134A-KR 51 02,11,1
10487323,08/06/2019,23:20:00,3,1,4.0,9.0,CL 68A-KR 80K S 69,7,1
10487380,09/06/2019,06:30:00,3,1,4.0,2.0,KR 7-CL 0 S 25,4,1
10487379,09/06/2019,07:25:00,3,1,4.0,10.0,KR 4-CL 91 02,2,1
10487245,09/06/2019,20:00:00,2,1,4.0,10.0,CL 51-KR 80A S 02,8,1
10487428,10/06/2019,01:05:00,3,1,4.0,1.0,CL 153-KR 59 2,11,1
10487523,10/06/2019,05:30:00,2,1,4.0,3.0,AC 94-KR 7A 2,2,1
10487433,10/06/2019,12:00:00,3,1,4.0,2.0,KR 3-CL 19A S 2,4,1
10487388,10/06/2019,23:10:00,3,1,4.0,1.0,CL 67A-KR 77A S 2,19,1
10487525,11/06/2019,03:06:00,3,1,4.0,5.0,KR 10-CL 11 02,3,1
10487559,11/06/2019,03:10:00,3,1,4.0,8.0,KR 65-CL 11 50,16,1
10487511,11/06/2019,07:55:00,3,1,4.0,2.0,CL 42F-KR 98A S 02,8,1
10487542,11/06/2019,08:40:00,3,1,4.0,2.0,CL 70D-KR 18K S 2,19,1
10487520,11/06/2019,09:00:00,3,1,4.0,2.0,KR 10A-CL 17A ES 02,4,1
10487602,11/06/2019,10:50:00,3,1,4.0,2.0,CL 98B-KR 6F SE 02,5,1
10487595,11/06/2019,15:30:00,3,1,4.0,1.0,CL 43B-KR 3C S 03,4,1
10487480,12/06/2019,00:24:00,2,1,4.0,8.0,AV AVENIDA CIUDAD DE CALI-CL 152B 02,11,1
10487623,12/06/2019,05:30:00,3,1,4.0,1.0,AV AVENIDA SUBA-KR 83 2,11,1
10487567,12/06/2019,06:58:00,2,1,4.0,6.0,KR 20C-CL 66 S 2,19,1
10487616,12/06/2019,11:00:00,3,1,4.0,1.0,KR 17-CL 67A S 41,19,1
10487589,12/06/2019,23:00:00,2,1,4.0,1.0,CL 145-KR 80 92,11,1
10487731,13/06/2019,08:00:00,3,1,4.0,8.0,KR 7-CL 21 2,3,1
10487736,13/06/2019,15:15:00,3,1,4.0,10.0,KR 19C-CL 55 S 2,6,1
10487814,13/06/2019,16:50:00,2,1,4.0,1.0,AV AVENIDA CIUDAD DE CALI-CL 80 2,10,8
10487769,14/06/2019,05:40:00,3,1,4.0,1.0,AV AVENIDA BOYACA-CL 67 2,10,1
10487857,14/06/2019,18:19:00,2,1,4.0,2.0,CL 32-KR 5A S 2,4,2
10487952,14/06/2019,19:20:00,3,1,4.0,4.0,CL 49-KR 26 S 2,6,1
10487832,15/06/2019,03:31:00,1,1,4.0,6.0,KR 94-CL 130D 39,11,1
10487866,15/06/2019,06:11:00,2,1,4.0,1.0,KR 43A-CL 20B 2,16,1
10487976,15/06/2019,11:00:00,3,1,4.0,10.0,CL 134-KR 9 16,1,1
10487986,16/06/2019,02:58:00,3,1,4.0,6.0,KR 13D-CL 76D ES 29,4,1
10487880,16/06/2019,05:40:00,2,1,4.0,8.0,AV AVENIDA CIUDAD DE CALI-CL 40B S 66,8,1
10488235,16/06/2019,11:20:00,2,1,4.0,4.0,KR 30-CL 42 2,13,1
10488043,16/06/2019,11:30:00,3,1,4.0,8.0,CL 67-KR 19 2,12,1
10487997,16/06/2019,14:32:00,3,1,4.0,10.0,KR 41-CL 4A 2,16,1
10487881,16/06/2019,22:14:00,2,1,4.0,4.0,KR 30-CL 40A 42,13,1
10488061,16/06/2019,23:15:00,3,1,4.0,10.0,TR 85D-AC 24C 50,9,1
10488070,17/06/2019,12:11:00,3,1,4.0,2.0,KR 60-CL 70C 2,12,1
10488058,17/06/2019,12:50:00,3,1,4.0,10.0,KR 80-DG 2 10,8,1
10488072,17/06/2019,15:10:00,3,1,4.0,6.0,AK 68-CL 80 67,10,1
10488060,17/06/2019,15:40:00,3,1,4.0,2.0,CL 48L-KR 3C S 2,18,1
10488365,18/06/2019,11:33:00,3,1,4.0,2.0,KR 9-CL 1C 2,3,1
10488372,19/06/2019,01:20:00,3,1,4.0,1.0,CL 105-KR 48 2,11,1
10488301,19/06/2019,18:40:00,2,1,4.0,10.0,TR 34-CL 59B S 2,19,1
10488426,20/06/2019,01:28:00,3,1,4.0,6.0,CL 58A-KR 44A S 25,19,1
10488551,20/06/2019,02:00:00,2,1,4.0,1.0,KR 10-CL 31 S 2,4,1
10488450,20/06/2019,09:40:00,3,1,4.0,2.0,AV AVENIDA BOYACA-CL 25 2,9,1
10488470,21/06/2019,02:15:00,1,1,4.0,6.0,CL 42A-KR 7A SE 45,4,1
10488504,21/06/2019,12:46:00,3,1,4.0,10.0,CL 182-KR 7C 2,1,1
10488746,22/06/2019,02:30:00,3,1,4.0,5.0,TR 93-CL 63 2,10,2
10488695,22/06/2019,07:40:00,3,1,4.0,6.0,KR 2C-CL 48Q ES 02,18,1
10488698,22/06/2019,10:00:00,3,1,4.0,10.0,CL 127-KR 48 02,11,1
10488747,22/06/2019,16:30:00,3,1,4.0,2.0,CL 149-KR 91 2,11,1
10488780,23/06/2019,03:20:00,3,1,4.0,2.0,KR 30-CL 86 2,13,1
10488785,23/06/2019,21:00:00,3,1,4.0,4.0,CL 164-KR 15 65,1,1
10488640,24/06/2019,04:00:00,2,1,4.0,8.0,AK 45-CL 100 2,1,1
10488579,24/06/2019,05:25:00,1,1,4.0,4.0,AV AVENIDA PRIMERA DE MAYO-KR 72 02,8,1
10488807,24/06/2019,06:18:00,3,1,4.0,2.0,CL 3-KR 1 E 14,3,1
10488743,24/06/2019,13:10:00,3,1,4.0,10.0,CL 138-KR 58D 02,11,1
10488855,25/06/2019,09:00:00,3,1,4.0,2.0,KR 37-CL 24 67,12,1
10488864,25/06/2019,14:15:00,3,1,4.0,6.0,AK 45-CL 192 2,1,1
10488918,26/06/2019,12:45:00,3,1,4.0,10.0,CL 103-KR 69 53,11,1
10488978,26/06/2019,15:00:00,3,1,4.0,2.0,CL 42B-KR 94A 13,8,1
10489084,27/06/2019,01:40:00,2,1,4.0,4.0,CL 80-KR 70C 02,10,1
10488975,27/06/2019,02:25:00,3,1,4.0,1.0,CL 53-KR 63 02,12,1
10489138,27/06/2019,08:10:00,3,1,4.0,11.0,CL 127-KR 11 2,1,1
10489098,27/06/2019,11:00:00,3,1,4.0,2.0,CL 137-KR 54D 2,11,1
10489131,27/06/2019,11:50:00,3,1,4.0,6.0,CL 77B-KR 129 70,10,1
10489282,28/06/2019,03:50:00,3,1,4.0,2.0,AV AVENIDA SUBA-KR 94C 18,11,1
10489197,28/06/2019,11:24:00,3,1,4.0,10.0,KR 7-CL 128 40,1,10
10489198,28/06/2019,23:00:00,3,1,4.0,3.0,KR 60-CL 67B 02,12,1
10489322,29/06/2019,03:24:00,3,1,4.0,10.0,CL 156-KR 92 56,11,10
10489401,30/06/2019,12:30:00,3,1,4.0,6.0,KR 13-CL 58 02,2,1
10489344,30/06/2019,14:00:00,3,1,4.0,6.0,KR 111A-CL 148 50,11,1
10489235,01/07/2019,21:30:00,2,1,4.0,10.0,KR 121A-CL 128 43,11,1
10489368,02/07/2019,08:30:00,2,1,4.0,6.0,CL 163-KR 1A 2,1,1
10489473,02/07/2019,09:30:00,3,1,4.0,6.0,CL 1BBIS-KR 6 E 07,3,1
10489558,02/07/2019,16:30:00,3,1,4.0,6.0,KR 89A-CL 42FBIS S 2,8,1
10489486,02/07/2019,18:40:00,3,1,4.0,2.0,KR 5BBIS-CL 48U S 04,18,1
10489529,02/07/2019,19:10:00,2,1,4.0,1.0,AC 26-KR 51 2,16,1
10489548,03/07/2019,07:15:00,2,1,4.0,4.0,KR 10-CL 23A S 15,4,1
10489572,03/07/2019,14:56:00,3,1,4.0,2.0,CL 72-KR 102 2,10,1
10489567,04/07/2019,01:03:00,3,1,4.0,4.0,CL 26-KR 100BIS 02,9,1
10489633,04/07/2019,04:20:00,2,1,4.0,10.0,KR 50-CL 22 2,16,1
10489670,04/07/2019,14:34:00,3,1,4.0,6.0,CL 140-KR 19 2,1,1
10489645,04/07/2019,19:00:00,2,1,4.0,1.0,CL 145-KR 80 92,11,1
10489750,05/07/2019,12:10:00,3,1,4.0,6.0,KR 3-CL 91 E 02,2,1
10489976,05/07/2019,12:29:00,2,1,4.0,1.0,CL 22-KR 5 2,3,1
10489754,06/07/2019,02:13:00,1,1,4.0,10.0,AV AVENIDA BOYACA-CL 26 2,10,1
10489926,06/07/2019,10:20:00,3,1,4.0,10.0,KR 7-CL 155 93,1,1
10489766,06/07/2019,21:00:00,2,1,4.0,11.0,KR 68-CL 24 2,13,1
10489878,06/07/2019,23:35:00,3,1,4.0,6.0,CL 11D-KR 81F 2,8,1
10489866,07/07/2019,06:30:00,3,1,4.0,6.0,KR 69B-CL 97A 28,11,1
10489747,07/07/2019,07:40:00,1,1,4.0,2.0,CL 170-KR 80 02,11,1
10489931,07/07/2019,09:40:00,3,1,4.0,6.0,KR 73I-CL 69B S 02,19,1
10489905,07/07/2019,18:05:00,3,1,4.0,7.0,AV AVENIDA CARACAS-CL 32 S 36,18,1
10489789,08/07/2019,00:00:00,2,1,4.0,11.0,DG 69-AK 78L S 04,7,1
10490019,08/07/2019,09:50:00,3,1,4.0,1.0,DG 45-KR 22 S 45,4,1
10490022,08/07/2019,12:18:00,3,1,4.0,8.0,CL 62-KR 19B S 2,19,1
10490040,08/07/2019,17:00:00,3,1,4.0,10.0,DG 16-AK 96J 2,9,10
10490029,09/07/2019,02:21:00,1,1,4.0,1.0,KR 50-CL 80 02,12,1
10490153,09/07/2019,14:50:00,3,1,4.0,10.0,CL 80-KR 8B S 2,5,1
10490162,09/07/2019,16:10:00,3,1,4.0,2.0,AC 100-KR 67 02,12,1
10490238,09/07/2019,23:50:00,3,1,4.0,2.0,DG 45B-TR 13K S 02,18,1
10490246,10/07/2019,10:00:00,3,1,4.0,2.0,CL 77A-KR 72 02,10,1
10490237,10/07/2019,16:00:00,3,1,4.0,6.0,KR 4-CL 6B 36,17,1
10490247,10/07/2019,20:00:00,3,1,4.0,10.0,CL 13-KR 87 2,9,1
10490274,11/07/2019,07:40:00,2,1,4.0,10.0,KR 104-CL 136 02,11,1
10490477,12/07/2019,02:20:00,2,1,4.0,1.0,KR 68-CL 63 2,12,1
10490390,12/07/2019,06:02:00,2,1,4.0,10.0,DG 16-AK 96H 30,9,1
10490377,12/07/2019,09:00:00,2,1,4.0,2.0,KR 79C-CL 6B 02,8,1
10490535,12/07/2019,14:40:00,3,1,4.0,1.0,AC 26-KR 113 02,9,1
10490600,12/07/2019,15:26:00,3,1,4.0,3.0,KR 58-CL 9 55,16,1
10490545,13/07/2019,02:56:00,3,1,4.0,1.0,AC 80-KR 76 2,10,1
10490498,13/07/2019,03:00:00,2,1,4.0,1.0,CL 68-KR 68B 47,10,1
10490509,13/07/2019,04:30:00,3,1,4.0,2.0,KR 20-CL 70D S 02,19,1
10490451,13/07/2019,05:00:00,2,1,4.0,11.0,AV AVENIDA DEL SUR-DG 39A S 2,16,1
10490951,13/07/2019,05:10:00,3,1,4.0,11.0,AV AVENIDA BOYACA-CL 53 02,10,2
10490654,13/07/2019,07:40:00,3,1,4.0,10.0,CL 72-KR 13 25,2,1
10490800,13/07/2019,12:00:00,3,1,4.0,10.0,CL 76-KR 11 68,2,1
10490512,13/07/2019,14:30:00,3,1,4.0,1.0,AV AVENIDA CIUDAD DE CALI-CL 19 02,9,1
10490527,14/07/2019,05:18:00,3,1,4.0,2.0,AV AVENIDA CARACAS-CL 18 02,14,1
10490480,15/07/2019,00:24:00,2,1,4.0,1.0,KR 68-CL 12 89,16,1
10490766,15/07/2019,07:00:00,3,1,4.0,2.0,TR 113-CL 66 91,10,1
10490684,15/07/2019,07:50:00,3,1,4.0,10.0,KR 104-CL 132BBIS 2,11,1
10490656,15/07/2019,13:00:00,3,1,4.0,10.0,KR 86D-CL 38D S 14,8,1
10490952,15/07/2019,16:10:00,3,1,4.0,2.0,CL 24B-KR 103 02,9,1
10490847,16/07/2019,06:27:00,3,1,4.0,2.0,TR 5X-DG 48KBIS S 2,18,1
10490721,16/07/2019,08:02:00,2,1,4.0,2.0,CL 27-KR 51B S 2,16,1
10490796,16/07/2019,12:30:00,3,1,4.0,10.0,CL 146B-KR 58D 2,11,1
10490759,16/07/2019,15:30:00,2,1,4.0,11.0,KR 30-CL 92 02,2,1
10490799,16/07/2019,20:00:00,3,1,4.0,10.0,CL 106A-KR 14A 2,1,10
10490786,16/07/2019,22:30:00,3,1,4.0,11.0,KR 30-CL 26 2,13,1
10490903,17/07/2019,03:30:00,2,1,4.0,2.0,CL 146A-KR 95B 2,11,1
10491046,18/07/2019,11:20:00,3,1,4.0,2.0,KR 86CBIS-CL 34A S 45,8,1
10491172,18/07/2019,18:43:00,3,1,4.0,2.0,KR 92-CL 169 2,11,1
10491042,18/07/2019,22:43:00,3,1,4.0,2.0,CL 31-KR 27 S 29,15,1
10491130,19/07/2019,03:46:00,2,1,4.0,1.0,AV AVENIDA DEL SUR-KR 72 02,7,1
10491285,19/07/2019,11:38:00,3,1,4.0,1.0,KR 85D-CL 46A 38,10,1
10491544,19/07/2019,17:10:00,3,1,4.0,10.0,CL 121-KR 48 41,11,1
10491126,19/07/2019,17:30:00,2,1,4.0,2.0,DG 48L-TR 6B S 02,18,1
10491108,19/07/2019,23:36:00,2,1,4.0,11.0,CL 63-KR 69 02,10,1
10491569,19/07/2019,23:45:00,3,1,4.0,1.0,AK 45-CL 100 2,1,1
10491264,20/07/2019,10:28:00,3,1,4.0,1.0,KR 5A-CL 21 E 02,17,1
10491266,21/07/2019,02:30:00,2,1,4.0,10.0,CL 42B-KR 84 S 02,8,1
10491548,21/07/2019,03:48:00,3,1,4.0,10.0,CL 71-KR 14A S 59,19,10
10491234,21/07/2019,16:23:00,2,1,4.0,6.0,KR 77C-CL 63A S 06,19,1
10491270,21/07/2019,18:40:00,3,1,4.0,10.0,KR 143-CL 142F 60,11,2
10491237,21/07/2019,23:29:00,3,1,4.0,2.0,KR 52C-CL 38A S 2,15,1
10491305,22/07/2019,13:25:00,3,1,4.0,10.0,CL 190-KR 2 2,1,1
10491321,22/07/2019,16:30:00,3,1,4.0,6.0,KR 9C-CL 28C ES 02,4,1
10491296,22/07/2019,18:00:00,3,1,4.0,2.0,KR 77-CL 55 S 18,8,1
10491301,23/07/2019,00:15:00,3,1,4.0,8.0,AK 30-CL 40A 2,13,1
10491471,23/07/2019,08:40:00,3,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-CL 33 2,3,1
10491691,23/07/2019,20:30:00,3,1,4.0,2.0,KR 18G-CL 79 S 02,19,1
10491631,24/07/2019,11:23:00,3,1,4.0,10.0,KR 18-CL 123 46,1,1
10491637,24/07/2019,15:43:00,3,1,4.0,6.0,KR 19B-CL 167 02,1,1
10491634,25/07/2019,01:20:00,3,1,4.0,2.0,CL 8-KR 29 S 05,15,1
10491817,25/07/2019,07:30:00,2,1,4.0,1.0,CL 52F-KR 32 S 2,6,2
10491712,25/07/2019,12:00:00,3,1,4.0,6.0,AV AVENIDA BOYACA-CL 20 98,9,1
10491694,25/07/2019,15:45:00,3,1,4.0,3.0,DG 50-KR 13B SE 02,4,1
10491667,25/07/2019,19:30:00,2,1,4.0,1.0,CL 71-KR 13B SE 02,4,2
10491905,26/07/2019,06:20:00,3,1,4.0,2.0,KR 28-CL 10 2,14,2
10491915,26/07/2019,09:40:00,3,1,4.0,2.0,KR 18I-CL 69ABIS S 2,19,1
10491881,26/07/2019,21:54:00,3,1,4.0,10.0,CL 57D-KR 72D S 02,7,1
10491811,27/07/2019,01:30:00,1,1,4.0,2.0,KR 5-CL 27A ES 2,4,2
10491938,27/07/2019,01:55:00,3,1,4.0,8.0,KR 50-CL 18A 2,16,1
10491930,27/07/2019,02:28:00,3,1,4.0,6.0,CL 73-KR 60 2,12,1
10492168,28/07/2019,01:40:00,3,1,4.0,1.0,CL 6-KR 45 77,16,1
10492053,28/07/2019,10:30:00,3,1,4.0,6.0,CL 47BIS-KR 77W S 06,8,1
10492060,28/07/2019,11:25:00,3,1,4.0,2.0,CL 67B-KR 58 2,12,1
10492079,28/07/2019,23:30:00,3,1,4.0,10.0,CL 59-KR 74 S 43,19,1
10492123,29/07/2019,09:00:00,3,1,4.0,1.0,KR 80G-CL 41 S 44,8,1
10492113,29/07/2019,10:00:00,2,1,4.0,6.0,KR 17A-CL 73 S 2,19,1
10492167,29/07/2019,13:12:00,3,1,4.0,10.0,AV AVENIDA BOYACA-CL 23A 90,9,1
10492100,29/07/2019,18:48:00,3,1,4.0,2.0,KR 14BIS-CL 73A S 2,5,1
10492283,30/07/2019,13:30:00,3,1,4.0,11.0,CL 70A-KR 4 02,2,1
10492281,31/07/2019,06:15:00,2,1,4.0,10.0,CL 73-KR 93D S 2,7,1
10492326,31/07/2019,10:30:00,3,1,4.0,10.0,KR 6-CL 11 02,17,1
10492344,31/07/2019,11:20:00,3,1,4.0,10.0,CL 102-KR 53 2,11,10
10492273,31/07/2019,11:35:00,2,1,4.0,2.0,KR 100-CL 21 02,9,1
10492318,31/07/2019,15:59:00,3,1,4.0,2.0,KR 24-CL 52 02,13,2
10492323,31/07/2019,22:30:00,3,1,4.0,8.0,CL 13-KR 50 2,16,1
10492512,01/08/2019,00:16:00,2,1,4.0,2.0,CL 26-KR 70 02,10,1
10492415,01/08/2019,02:55:00,3,1,4.0,9.0,CL 7A-KR 71B 2,8,1
10492467,01/08/2019,08:30:00,2,1,4.0,10.0,CL 22B-KR 86 02,9,1
10492441,02/08/2019,06:00:00,2,1,4.0,3.0,AV AVENIDA BOYACA-AC 69B 2,10,1
10492596,02/08/2019,10:00:00,3,1,4.0,10.0,CL 13-KR 87 2,9,10
10492752,02/08/2019,10:42:00,3,1,4.0,10.0,CL 86A-KR 71B 02,10,1
10492565,03/08/2019,01:35:00,2,1,4.0,1.0,CL 94-KR 30 02,2,7
10492721,03/08/2019,02:50:00,3,1,4.0,6.0,KR 89A-CL 42F S 2,8,1
10492682,03/08/2019,13:30:00,3,1,4.0,10.0,CL 40G-KR 80J S 2,8,1
10492882,03/08/2019,14:10:00,3,1,4.0,10.0,KR 71D-CL 6 94,8,1
10492869,03/08/2019,16:55:00,3,1,4.0,10.0,KR 72D-CL 6 S 94,8,10
10492560,04/08/2019,04:05:00,2,1,4.0,11.0,KR 68-CL 1 S 07,16,1
10492557,04/08/2019,07:00:00,2,1,4.0,3.0,AV AVENIDA BOYACA-CL 6 02,8,1
10492773,04/08/2019,07:28:00,3,1,4.0,1.0,AV AVENIDA CIRCUNVALAR-CL 30BBIS 2,3,1
10492916,04/08/2019,19:05:00,2,1,4.0,10.0,KR 114D-CL 151 02,11,1
10492801,05/08/2019,11:00:00,2,1,4.0,8.0,CL 26-KR 60 02,13,1
10492991,05/08/2019,12:01:00,3,1,4.0,10.0,CL 48-KR 9 56,2,10
10492769,05/08/2019,14:55:00,3,1,4.0,2.0,KR 46A-CL 128B 14,11,1
10492777,05/08/2019,15:00:00,3,1,4.0,6.0,TR 72DBIS-CL 42C S 16,8,1
10492978,05/08/2019,22:15:00,3,1,4.0,4.0,KR 77-CL 23G 40,11,1
10492996,05/08/2019,23:06:00,3,1,4.0,5.0,CL 80-KR 104 02,10,2
10493022,06/08/2019,00:10:00,3,1,4.0,11.0,AC 80-KR 69H 02,10,2
10492983,06/08/2019,04:40:00,3,1,4.0,2.0,KR 55-CL 77 13,12,1
10493083,06/08/2019,15:39:00,3,1,4.0,10.0,KR 89C-CL 42A S 01,8,1
10493035,07/08/2019,01:40:00,3,1,4.0,8.0,CL 145-KR 94C 48,11,1
10492958,07/08/2019,20:40:00,3,1,4.0,2.0,KR 49B-CL 68F S 02,19,1
10493005,08/08/2019,23:30:00,1,1,4.0,1.0,AV AVENIDA DEL SUR-KR 68 2,6,4
10493131,09/08/2019,00:03:00,3,1,4.0,4.0,CL 6D-KR 80B 89,8,10
10493425,09/08/2019,06:21:00,3,1,4.0,4.0,KR 12F-CL 31A S 02,4,1
10493124,09/08/2019,17:30:00,2,1,4.0,1.0,KR 12J-CL 33 S 2,18,1
10493295,09/08/2019,18:00:00,3,1,4.0,1.0,CL 51-KR 59C S 2,19,5
10493380,10/08/2019,05:15:00,3,1,4.0,2.0,KR 68-CL 10 02,16,1
10493492,10/08/2019,08:20:00,3,1,4.0,1.0,KR 128-CL 17A 2,9,1
10493148,10/08/2019,13:00:00,2,1,4.0,10.0,CL 26-KR 99F S 2,8,2
10493436,10/08/2019,21:35:00,3,1,4.0,10.0,DG 16-KR 90 95,9,10
10493141,11/08/2019,09:15:00,2,1,4.0,1.0,CL 60A-KR 19ABIS S 2,19,1
10493502,11/08/2019,10:45:00,3,1,4.0,11.0,CL 80-KR 104 02,10,2
10493413,11/08/2019,13:45:00,2,1,4.0,10.0,CL 3-KR 19 S 49,15,1
10493499,11/08/2019,20:50:00,3,1,4.0,6.0,KR 9-CL 100C E 14,2,1
10493605,11/08/2019,21:09:00,3,1,4.0,6.0,KR 78Q-CL 35 S 77,8,1
10493623,12/08/2019,23:06:00,3,1,4.0,1.0,AK 30-CL 26 2,13,1
10493790,14/08/2019,14:30:00,3,1,4.0,10.0,CL 87-KR 91 S 90,7,1
10493767,14/08/2019,16:00:00,3,1,4.0,10.0,CL 80-KR 68 02,12,4
10493766,14/08/2019,16:50:00,3,1,4.0,10.0,KR 103B-CL 151 03,11,1
10493759,14/08/2019,19:38:00,3,1,4.0,8.0,KR 30-CL 63 2,12,1
10493761,14/08/2019,21:57:00,3,1,4.0,9.0,AC 24-KR 54 2,14,2
10493954,15/08/2019,09:30:00,3,1,4.0,6.0,KR 82B-CL 42A S 02,8,1
10493831,15/08/2019,18:30:00,3,1,4.0,10.0,KR 97B-CL 153 84,11,1
10494052,16/08/2019,12:50:00,3,1,4.0,10.0,CL 65A-KR 93 02,10,1
10493996,16/08/2019,13:50:00,3,1,4.0,11.0,AV AVENIDA BOYACA-CL 71 S 02,5,10
10494093,16/08/2019,22:47:00,3,1,4.0,10.0,KR 136A-CL 138A 25,11,1
10493978,17/08/2019,01:00:00,3,1,4.0,10.0,DG 4A-KR 7 E 85,3,1
10493947,17/08/2019,06:45:00,3,1,4.0,1.0,CL 3B-KR 78 68,8,1
10493930,18/08/2019,01:51:00,3,1,4.0,1.0,KR 30-CL 64A 2,12,1
10493922,18/08/2019,19:00:00,3,1,4.0,1.0,CL 82-KR 7 80,2,1
10494056,19/08/2019,02:30:00,2,1,4.0,4.0,KR 10-CL 6 02,3,8
10493888,19/08/2019,05:15:00,2,1,4.0,1.0,KR 30-CL 63 2,13,1
10493902,19/08/2019,08:38:00,2,1,4.0,3.0,CL 56A-KR 27 S 2,6,1
10494076,20/08/2019,10:30:00,3,1,4.0,10.0,CL 169A-KR 67 02,11,1
10494271,20/08/2019,14:30:00,3,1,4.0,2.0,CL 76-KR 78A 02,10,1
10494147,20/08/2019,20:20:00,3,1,4.0,11.0,AV AVENIDA CORDOBA-CL 127 02,11,1
10494154,20/08/2019,23:00:00,3,1,4.0,8.0,KR 68-CL 17 02,16,1
10494300,21/08/2019,04:20:00,3,1,4.0,11.0,CL 17-KR 126A 02,9,1
10494494,21/08/2019,09:15:00,3,1,4.0,2.0,CL 25-KR 68H S 02,8,1
10494341,21/08/2019,12:30:00,2,1,4.0,10.0,CL 26-KR 73 S 2,8,1
10494421,22/08/2019,00:03:00,1,1,4.0,1.0,KR 14-CL 14 S 2,15,1
10494699,22/08/2019,06:40:00,3,1,4.0,1.0,AK 30-CL 26 2,13,6
10494747,22/08/2019,08:29:00,3,1,4.0,10.0,CL 70A-KR 10A 2,2,1
10494528,22/08/2019,13:15:00,3,1,4.0,2.0,KR 9-CL 56 02,2,2
10494628,23/08/2019,00:00:00,3,1,4.0,1.0,AC 26-KR 105 2,9,1
10494641,23/08/2019,07:50:00,3,1,4.0,10.0,KR 68A-CL 19 44,9,1
10494524,23/08/2019,12:58:00,3,1,4.0,1.0,CL 81-KR 10 39,2,1
10495199,23/08/2019,14:30:00,3,1,4.0,8.0,CL 15-KR 10 61,3,10
10494694,24/08/2019,00:05:00,3,1,4.0,10.0,KR 101-CL 70 55,10,1
10494776,24/08/2019,14:38:00,3,1,4.0,10.0,KR 68-CL 68D 2,10,1
10494777,24/08/2019,20:02:00,3,1,4.0,10.0,KR 30-CL 71A 02,12,1
10494614,24/08/2019,23:04:00,2,1,4.0,8.0,KR 45-CL 142 2,1,1
10494586,25/08/2019,05:40:00,2,1,4.0,1.0,KR 67-CL 60A S 2,6,2
10494874,25/08/2019,22:30:00,3,1,4.0,5.0,AV AVENIDA CIUDAD DE CALI-CL 90 2,10,1
10494730,26/08/2019,18:43:00,2,1,4.0,10.0,KR 103C-CL 86A 2,10,1
10495115,27/08/2019,11:18:00,3,1,4.0,2.0,CL 39A-KR 3A SE 2,4,1
10495132,27/08/2019,12:55:00,3,1,4.0,10.0,KR 8-CL 108A 2,1,1
10495030,27/08/2019,13:15:00,3,1,4.0,10.0,CL 22-KR 70 S 2,8,2
10495202,27/08/2019,13:30:00,3,1,4.0,2.0,CL 49A-KR 27 S 51,6,1
10495051,27/08/2019,14:30:00,3,1,4.0,11.0,AV AVENIDA BOYACA-CL 6 02,8,1
10495118,27/08/2019,22:18:00,3,1,4.0,1.0,KR 18C-CL 65D S 05,19,1
10495187,28/08/2019,09:30:00,3,1,4.0,2.0,KR 19BIS-CL 47 S 51,6,2
10495131,28/08/2019,13:40:00,3,1,4.0,9.0,KR 13-CL 124 2,1,10
10495148,28/08/2019,20:34:00,3,1,4.0,10.0,KR 60-CL 62 02,13,1
10495320,29/08/2019,17:00:00,3,1,4.0,6.0,CL 13-KR 47 67,16,1
10495342,29/08/2019,18:50:00,3,1,4.0,10.0,KR 7-CL 116 2,1,1
10495338,29/08/2019,22:34:00,3,1,4.0,10.0,KR 70-CL 69 17,10,1
10495228,30/08/2019,00:00:00,2,1,4.0,1.0,KR 78G-CL 52A S 2,8,1
10495234,30/08/2019,07:50:00,2,1,4.0,4.0,KR 51-CL 111 50,11,1
10495536,30/08/2019,09:50:00,3,1,4.0,2.0,KR 3D-CL 56 02,2,1
10495227,30/08/2019,10:37:00,2,1,4.0,6.0,DG 48-KR 5R S 02,18,1
10495540,30/08/2019,21:19:00,3,1,4.0,6.0,KR 13-CL 16 02,3,2
10495458,31/08/2019,00:25:00,3,1,4.0,1.0,KR 3-CL 26 2,3,1
10495551,31/08/2019,02:19:00,3,1,4.0,8.0,KR 45-CL 147 02,1,1
10495560,31/08/2019,04:31:00,3,1,4.0,5.0,KR 7-CL 147 02,1,2
10495559,31/08/2019,21:48:00,3,1,4.0,10.0,CL 3-KR 69A S 60,8,10
10495293,01/09/2019,04:00:00,2,1,4.0,2.0,KR 79D-CL 57A S 2,8,1
10495642,01/09/2019,06:15:00,3,1,4.0,6.0,CL 73-KR 108 02,10,1
10495288,01/09/2019,06:20:00,2,1,4.0,11.0,TR 112BBISA-CL 64 69,10,2
10495534,01/09/2019,07:37:00,3,1,4.0,8.0,AV AVENIDA BOYACA-CL 13 2,9,1
10495628,01/09/2019,08:58:00,3,1,4.0,2.0,AV AVENIDA CARACAS-CL 40ABIS 02,2,2
10495541,01/09/2019,10:00:00,3,1,4.0,10.0,CL 18A-KR 3 SE 2,4,1
